TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday,VIX,OpenDate,OpenTime,CloseDate,CloseTime
1339918,1/5/2022 12:30:00 PM,P,0.00,4775.00,4745.00,30.00,2.50,P100,,,1/5/2022 1:00:00 PM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,17.17,2022-01-05,12:30:00,2022-01-05,13:00:00
1340166,1/5/2022 12:45:00 PM,C,0.00,4795.00,4825.00,30.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,17.17,2022-01-05,12:45:00,,
1340530,1/5/2022 1:00:00 PM,C,0.00,4790.00,4810.00,20.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,17.17,2022-01-05,13:00:00,,
1340902,1/5/2022 1:15:00 PM,C,0.00,4790.00,4820.00,30.00,2.30,P100,,,,1.5x,,True,Expiration,2.30,2.25,3.2,0.05,0,0,17.17,2022-01-05,13:15:00,,
1341302,1/5/2022 1:30:00 PM,C,0.00,4790.00,4810.00,20.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,17.17,2022-01-05,13:30:00,,
1341758,1/5/2022 1:45:00 PM,P,0.00,4760.00,4735.00,25.00,2.50,P100,,,1/5/2022 2:11:00 PM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,17.17,2022-01-05,13:45:00,2022-01-05,14:11:00
1342030,1/5/2022 2:00:00 PM,C,0.00,4790.00,4810.00,20.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,0,17.17,2022-01-05,14:00:00,,
1342402,1/5/2022 2:15:00 PM,C,0.00,4775.00,4805.00,30.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,0,17.17,2022-01-05,14:15:00,,
1342762,1/5/2022 2:30:00 PM,C,0.00,4765.00,4795.00,30.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,17.17,2022-01-05,14:30:00,,
1343086,1/5/2022 2:45:00 PM,C,0.00,4750.00,4780.00,30.00,1.80,P100,,,,1.5x,,True,Expiration,1.80,1.75,3.2,0.05,0,0,17.17,2022-01-05,14:45:00,,
1343458,1/5/2022 3:00:00 PM,C,0.00,4745.00,4770.00,25.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,17.17,2022-01-05,15:00:00,,
1343762,1/5/2022 3:15:00 PM,C,0.00,4735.00,4760.00,25.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,17.17,2022-01-05,15:15:00,,
1344054,1/5/2022 3:30:00 PM,C,0.00,4730.00,4760.00,30.00,2.10,P100,,,,1.5x,,True,Expiration,2.10,2.05,3.2,0.05,0,0,17.17,2022-01-05,15:30:00,,
1344266,1/5/2022 3:45:00 PM,C,0.00,4730.00,4760.00,30.00,1.30,P100,,,,1.5x,,True,Expiration,1.30,1.25,3.2,0.05,0,0,17.17,2022-01-05,15:45:00,,
1344638,1/7/2022 9:33:00 AM,C,0.00,4720.00,4750.00,30.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,26,19.79,2022-01-07,09:33:00,,
1345354,1/7/2022 9:45:00 AM,P,0.00,4675.00,4655.00,20.00,2.50,P100,,,1/7/2022 10:43:00 AM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,26,19.79,2022-01-07,09:45:00,2022-01-07,10:43:00
1345906,1/7/2022 10:00:00 AM,P,0.00,4675.00,4650.00,25.00,2.50,P100,,,1/7/2022 10:40:00 AM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,19.79,2022-01-07,10:00:00,2022-01-07,10:40:00
1346326,1/7/2022 10:15:00 AM,C,0.00,4715.00,4740.00,25.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,0,19.79,2022-01-07,10:15:00,,
1346862,1/7/2022 10:30:00 AM,C,0.00,4710.00,4740.00,30.00,2.25,P100,,,,1.5x,,True,Expiration,2.25,2.20,3.2,0.05,0,0,19.79,2022-01-07,10:30:00,,
1347422,1/7/2022 10:45:00 AM,C,0.00,4700.00,4725.00,25.00,2.40,P100,,,1/7/2022 11:54:00 AM,1.5x,6.00,False,Stop Loss,-3.60,-3.85,6.4,0.25,1.6,0,19.79,2022-01-07,10:45:00,2022-01-07,11:54:00
1347994,1/7/2022 11:00:00 AM,C,0.00,4695.00,4725.00,30.00,2.20,P100,,,1/7/2022 11:49:00 AM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,19.79,2022-01-07,11:00:00,2022-01-07,11:49:00
1348574,1/7/2022 11:15:00 AM,C,0.00,4695.00,4725.00,30.00,2.10,P100,,,1/7/2022 11:49:00 AM,1.5x,5.25,False,Stop Loss,-3.15,-3.40,6.4,0.25,1.6,0,19.79,2022-01-07,11:15:00,2022-01-07,11:49:00
1349214,1/7/2022 11:30:00 AM,P,0.00,4655.00,4625.00,30.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,19.79,2022-01-07,11:30:00,,
1349646,1/7/2022 11:45:00 AM,P,0.00,4660.00,4635.00,25.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,19.79,2022-01-07,11:45:00,,
1350066,1/7/2022 12:00:00 PM,P,0.00,4675.00,4650.00,25.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,19.79,2022-01-07,12:00:00,,
1350498,1/7/2022 12:15:00 PM,P,0.00,4675.00,4655.00,20.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,19.79,2022-01-07,12:15:00,,
1350818,1/7/2022 12:30:00 PM,C,0.00,4705.00,4735.00,30.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,0,19.79,2022-01-07,12:30:00,,
1351246,1/7/2022 12:45:00 PM,C,0.00,4700.00,4730.00,30.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,19.79,2022-01-07,12:45:00,,
1351722,1/7/2022 1:00:00 PM,P,0.00,4675.00,4655.00,20.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,0,19.79,2022-01-07,13:00:00,,
1352118,1/7/2022 1:15:00 PM,P,0.00,4675.00,4645.00,30.00,2.25,P100,,,,1.5x,,True,Expiration,2.25,2.20,3.2,0.05,0,0,19.79,2022-01-07,13:15:00,,
1352378,1/7/2022 1:30:00 PM,C,0.00,4700.00,4730.00,30.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,19.79,2022-01-07,13:30:00,,
1352742,1/7/2022 1:45:00 PM,C,0.00,4700.00,4730.00,30.00,2.25,P100,,,,1.5x,,True,Expiration,2.25,2.20,3.2,0.05,0,0,19.79,2022-01-07,13:45:00,,
1353070,1/7/2022 2:00:00 PM,C,0.00,4700.00,4730.00,30.00,1.70,P100,,,,1.5x,,True,Expiration,1.70,1.65,3.2,0.05,0,0,19.79,2022-01-07,14:00:00,,
1353426,1/7/2022 2:15:00 PM,C,0.00,4695.00,4715.00,20.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,19.79,2022-01-07,14:15:00,,
1353730,1/7/2022 2:30:00 PM,C,0.00,4695.00,4725.00,30.00,1.65,P100,,,1/7/2022 2:48:00 PM,1.5x,4.12,False,Stop Loss,-2.47,-2.72,6.4,0.25,1.6,0,19.79,2022-01-07,14:30:00,2022-01-07,14:48:00
1354134,1/7/2022 2:45:00 PM,P,0.00,4675.00,4645.00,30.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,0,19.79,2022-01-07,14:45:00,,
1354414,1/7/2022 3:00:00 PM,P,0.00,4680.00,4655.00,25.00,1.90,P100,,,,1.5x,,False,Expiration (ITM),-1.08,-1.33,6.4,0.25,0.7,0,19.79,2022-01-07,15:00:00,,
1354578,1/7/2022 3:15:00 PM,C,0.00,4695.00,4720.00,25.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,19.79,2022-01-07,15:15:00,,
1354806,1/7/2022 3:30:00 PM,C,0.00,4690.00,4715.00,25.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,19.79,2022-01-07,15:30:00,,
1354998,1/7/2022 3:45:00 PM,C,0.00,4690.00,4715.00,25.00,1.15,P100,,,,1.5x,,True,Expiration,1.15,1.10,3.2,0.05,0,0,19.79,2022-01-07,15:45:00,,
1355994,1/10/2022 9:45:00 AM,C,0.00,4660.00,4685.00,25.00,2.50,P100,,,1/10/2022 3:55:00 PM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,25,21.07,2022-01-10,09:45:00,2022-01-10,15:55:00
1356582,1/10/2022 10:00:00 AM,C,0.00,4645.00,4670.00,25.00,2.45,P100,,,1/10/2022 2:04:00 PM,1.5x,6.12,False,Stop Loss,-3.67,-3.92,6.4,0.25,1.6,0,21.07,2022-01-10,10:00:00,2022-01-10,14:04:00
1357190,1/10/2022 10:15:00 AM,C,0.00,4630.00,4655.00,25.00,2.35,P100,,,1/10/2022 1:42:00 PM,1.5x,5.87,False,Stop Loss,-3.52,-3.77,6.4,0.25,1.6,0,21.07,2022-01-10,10:15:00,2022-01-10,13:42:00
1357850,1/10/2022 10:30:00 AM,C,0.00,4630.00,4650.00,20.00,2.35,P100,,,1/10/2022 1:43:00 PM,1.5x,5.87,False,Stop Loss,-3.52,-3.77,6.4,0.25,1.6,0,21.07,2022-01-10,10:30:00,2022-01-10,13:43:00
1358466,1/10/2022 10:45:00 AM,C,0.00,4620.00,4640.00,20.00,2.50,P100,,,1/10/2022 11:23:00 AM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,21.07,2022-01-10,10:45:00,2022-01-10,11:23:00
1359078,1/10/2022 11:00:00 AM,C,0.00,4625.00,4655.00,30.00,2.50,P100,,,1/10/2022 11:26:00 AM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,21.07,2022-01-10,11:00:00,2022-01-10,11:26:00
1359762,1/10/2022 11:15:00 AM,P,0.00,4575.00,4545.00,30.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,25,21.07,2022-01-10,11:15:00,,
1360242,1/10/2022 11:30:00 AM,P,0.00,4590.00,4570.00,20.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,21.07,2022-01-10,11:30:00,,
1360646,1/10/2022 11:45:00 AM,C,0.00,4630.00,4655.00,25.00,2.45,P100,,,1/10/2022 1:42:00 PM,1.5x,6.12,False,Stop Loss,-3.67,-3.92,6.4,0.25,1.6,0,21.07,2022-01-10,11:45:00,2022-01-10,13:42:00
1361294,1/10/2022 12:00:00 PM,P,0.00,4585.00,4555.00,30.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,21.07,2022-01-10,12:00:00,,
1361646,1/10/2022 12:15:00 PM,C,0.00,4625.00,4650.00,25.00,2.45,P100,,,1/10/2022 1:23:00 PM,1.5x,6.12,False,Stop Loss,-3.67,-3.92,6.4,0.25,1.6,0,21.07,2022-01-10,12:15:00,2022-01-10,13:23:00
1362126,1/10/2022 12:30:00 PM,C,0.00,4620.00,4640.00,20.00,2.35,P100,,,1/10/2022 12:53:00 PM,1.5x,5.87,False,Stop Loss,-3.52,-3.77,6.4,0.25,1.6,0,21.07,2022-01-10,12:30:00,2022-01-10,12:53:00
1362694,1/10/2022 12:45:00 PM,P,0.00,4575.00,4550.00,25.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,21.07,2022-01-10,12:45:00,,
1363138,1/10/2022 1:00:00 PM,P,0.00,4585.00,4555.00,30.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,21.07,2022-01-10,13:00:00,,
1363546,1/10/2022 1:15:00 PM,P,0.00,4595.00,4565.00,30.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,21.07,2022-01-10,13:15:00,,
1363974,1/10/2022 1:30:00 PM,P,0.00,4600.00,4570.00,30.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,0,21.07,2022-01-10,13:30:00,,
1364342,1/10/2022 1:45:00 PM,P,0.00,4610.00,4590.00,20.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,21.07,2022-01-10,13:45:00,,
1364738,1/10/2022 2:00:00 PM,P,0.00,4615.00,4585.00,30.00,2.20,P100,,,,1.5x,,True,Expiration,2.20,2.15,3.2,0.05,0,0,21.07,2022-01-10,14:00:00,,
1365102,1/10/2022 2:15:00 PM,P,0.00,4625.00,4600.00,25.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,21.07,2022-01-10,14:15:00,,
1365478,1/10/2022 2:30:00 PM,P,0.00,4630.00,4600.00,30.00,2.30,P100,,,,1.5x,,True,Expiration,2.30,2.25,3.2,0.05,0,0,21.07,2022-01-10,14:30:00,,
1365806,1/10/2022 2:45:00 PM,P,0.00,4630.00,4600.00,30.00,2.25,P100,,,1/10/2022 3:08:00 PM,1.5x,5.62,False,Stop Loss,-3.37,-3.62,6.4,0.25,1.6,0,21.07,2022-01-10,14:45:00,2022-01-10,15:08:00
1366042,1/10/2022 3:00:00 PM,C,0.00,4660.00,4690.00,30.00,2.20,P100,,,1/10/2022 3:55:00 PM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,21.07,2022-01-10,15:00:00,2022-01-10,15:55:00
1366350,1/10/2022 3:15:00 PM,C,0.00,4650.00,4680.00,30.00,2.00,P100,,,1/10/2022 3:35:00 PM,1.5x,5.00,False,Stop Loss,-3.00,-3.25,6.4,0.25,1.6,0,21.07,2022-01-10,15:15:00,2022-01-10,15:35:00
1366766,1/10/2022 3:30:00 PM,P,0.00,4630.00,4600.00,30.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,21.07,2022-01-10,15:30:00,,
1366982,1/10/2022 3:45:00 PM,P,0.00,4640.00,4610.00,30.00,2.25,P100,,,,1.5x,,True,Expiration,2.25,2.20,3.2,0.05,0,0,21.07,2022-01-10,15:45:00,,
1367342,1/12/2022 9:33:00 AM,P,0.00,4715.00,4695.00,20.00,2.35,P100,,,1/12/2022 11:05:00 AM,1.5x,5.87,False,Stop Loss,-3.52,-3.77,6.4,0.25,1.6,26,17.7,2022-01-12,09:33:00,2022-01-12,11:05:00
1368026,1/12/2022 9:45:00 AM,P,0.00,4700.00,4680.00,20.00,2.30,P100,,,,1.5x,,True,Expiration,2.30,2.25,3.2,0.05,0,0,17.7,2022-01-12,09:45:00,,
1368674,1/12/2022 10:00:00 AM,P,0.00,4715.00,4690.00,25.00,2.50,P100,,,1/12/2022 10:42:00 AM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,17.7,2022-01-12,10:00:00,2022-01-12,10:42:00
1369238,1/12/2022 10:15:00 AM,P,0.00,4720.00,4690.00,30.00,2.40,P100,,,1/12/2022 10:39:00 AM,1.5x,6.00,False,Stop Loss,-3.60,-3.85,6.4,0.25,1.6,0,17.7,2022-01-12,10:15:00,2022-01-12,10:39:00
1369786,1/12/2022 10:30:00 AM,P,0.00,4715.00,4690.00,25.00,2.35,P100,,,1/12/2022 10:42:00 AM,1.5x,5.87,False,Stop Loss,-3.52,-3.77,6.4,0.25,1.6,0,17.7,2022-01-12,10:30:00,2022-01-12,10:42:00
1370242,1/12/2022 10:45:00 AM,C,0.00,4750.00,4770.00,20.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,26,17.7,2022-01-12,10:45:00,,
1370862,1/12/2022 11:00:00 AM,C,0.00,4750.00,4770.00,20.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,17.7,2022-01-12,11:00:00,,
1371438,1/12/2022 11:15:00 AM,C,0.00,4740.00,4760.00,20.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,17.7,2022-01-12,11:15:00,,
1372158,1/12/2022 11:30:00 AM,P,0.00,4690.00,4660.00,30.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,17.7,2022-01-12,11:30:00,,
1372622,1/12/2022 11:45:00 AM,P,0.00,4700.00,4675.00,25.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,17.7,2022-01-12,11:45:00,,
1373098,1/12/2022 12:00:00 PM,P,0.00,4705.00,4685.00,20.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,17.7,2022-01-12,12:00:00,,
1373486,1/12/2022 12:15:00 PM,C,0.00,4745.00,4775.00,30.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,0,17.7,2022-01-12,12:15:00,,
1374086,1/12/2022 12:30:00 PM,P,0.00,4705.00,4675.00,30.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,17.7,2022-01-12,12:30:00,,
1374518,1/12/2022 12:45:00 PM,P,0.00,4710.00,4685.00,25.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,17.7,2022-01-12,12:45:00,,
1374946,1/12/2022 1:00:00 PM,P,0.00,4715.00,4685.00,30.00,2.20,P100,,,1/12/2022 1:52:00 PM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,17.7,2022-01-12,13:00:00,2022-01-12,13:52:00
1375234,1/12/2022 1:15:00 PM,C,0.00,4745.00,4775.00,30.00,2.30,P100,,,,1.5x,,True,Expiration,2.30,2.25,3.2,0.05,0,0,17.7,2022-01-12,13:15:00,,
1375650,1/12/2022 1:30:00 PM,C,0.00,4740.00,4770.00,30.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,17.7,2022-01-12,13:30:00,,
